,age,sqm_living,sqm_lot,distance_seattle,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,grade_13,bed_2,bed_3,bed_4,bed_5,bed_6,bed_7,bathrooms_1.0,bathrooms_2.0,bathrooms_3.0,bathrooms_4.0,bathrooms_5.0,bathrooms_6.0,condition_2,condition_3,condition_4,condition_5,price
4370,0.4396551724137931,0.08911917098445596,0.004094887508715265,0.09183513760271292,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.30591798049989
4371,0.47413793103448276,0.17512953367875647,0.0035375951258723587,0.26471892526411894,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.773656603114773
4372,0.24137931034482757,0.12953367875647667,0.005999373651821891,0.5767836181035607,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.765688433465597
4373,0.8362068965517241,0.12020725388601036,0.0015022664233156596,0.446002347724012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.034624463096321
4374,0.47413793103448276,0.09326424870466321,0.11446664393075277,0.05317594887178818,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.793720411897448
4375,0.10344827586206896,0.2963730569948187,0.00277010659428327,0.2855875831485587,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13.864300722133706
4376,0.6293103448275862,0.09015544041450776,0.006817745400974898,0.28539193948089214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.774223335915433
4377,0.07758620689655173,0.2538860103626943,0.002391511225504122,0.5014086344071997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13.483597910599078
4378,0.3275862068965517,0.16269430051813472,0.003622400488478888,0.4384244163297248,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.017002861746503
4380,0.33620689655172414,0.1917098445595855,0.047070005009573916,0.31614712403808526,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13.217673557208654
4381,0.39655172413793105,0.1917098445595855,0.00555111673518738,0.26781009521325155,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,13.7525707581904
4382,0.5862068965517241,0.14818652849740935,0.009116576480201886,0.2770183905047606,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.458835614025542
4383,0.08620689655172414,0.30880829015544037,0.2635508368774907,0.4616407982261641,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,13.081541382884074
4384,0.7413793103448276,0.07979274611398965,0.002326089945779085,0.45416721012129907,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.124361380067002
4385,0.25,0.12953367875647667,0.004909624742327991,0.4542976392330768,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.270783382522602
4387,0.08620689655172414,0.24974093264248703,0.0025241710427243353,0.15116734055041084,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.896716695872
4388,0.5086206896551724,0.1440414507772021,0.002713771603408933,0.2648493543758967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.388394202324129
4389,0.23275862068965517,0.18756476683937823,0.16222599538779978,0.09156123646797965,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,12.774223335915433
4390,0.9051724137931034,0.11295336787564769,0.0015822257652018156,0.29100039128733535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12.721885810807203
4391,0.12931034482758622,0.16787564766839377,0.0012321007681548595,0.2807877918351376,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13.071070083016778
4392,0.7672413793103449,0.25803108808290154,0.0027743468624135967,0.49324377200991254,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.399995114002609
4393,0.9913793103448276,0.05699481865284974,0.0008650146985865975,0.48283552889004827,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.219490088135052
4394,0.41379310344827586,0.12746113989637306,0.006063583426366835,0.026607538802660757,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.429016176841717
4395,0.23275862068965517,0.41554404145077717,0.15879561847036566,0.3542063388548324,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,13.955272500339433
4396,0.5172413793103449,0.11813471502590675,0.0037695983678602213,0.36122342506847527,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.262125319779487
4397,0.35344827586206895,0.3181347150259068,0.006560300550205077,0.2969740446067562,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,13.901688254205327
4398,0.07758620689655173,0.25906735751295334,0.004110637076056477,0.4021129516107995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.151922179645874
4399,0.48275862068965514,0.16476683937823833,0.006477918197958734,0.18120516499282638,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.367340793126296
4400,0.8879310344827586,0.16476683937823833,0.001649464302696992,0.42259032215990605,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.58735446482652
4401,0.27586206896551724,0.10984455958549225,0.001229677757794673,0.4954349810877787,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.017002861746503
4402,0.3793103448275862,0.40310880829015544,0.011093752934114109,0.37139689578713964,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,14.53335035111459
4403,0.1810344827586207,0.14715025906735751,0.003627852261789308,0.051702099908699624,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.506177237980511
4404,0.13793103448275862,0.21761658031088082,0.016465566902647687,0.347215338463545,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14.352003928478842
4405,0.7586206896551724,0.12642487046632123,0.002173440293087333,0.34583278987870086,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.244581010128577
4406,0.9051724137931034,0.14818652849740935,0.0015071124440360327,0.44004173731576884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.42984807715229
4407,0.12068965517241378,0.9129533678756476,0.02092814623352126,0.3840224338072257,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,15.532905611903466
4408,0.19827586206896552,0.3243523316062176,0.021486650121544257,0.5709664797182731,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,13.669906584105481
4409,0.5517241379310345,0.3471502590673575,0.010588555274015213,0.5208295291509064,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,13.955272500339433
4410,0.20689655172413793,0.18238341968911917,0.018145924587437055,0.15917568801356463,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.721885810807203
4411,0.16379310344827586,0.32497409326424875,0.009351608485139981,0.3332202947697926,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,13.722298176242095
4412,0.5603448275862069,0.07046632124352331,0.0036981195622347186,0.3585235424546759,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.959844447906553
4413,0.5689655172413793,0.105699481865285,0.04876368925134432,0.1571018651362984,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.611371073081239
4414,0.13793103448275862,0.29015544041450775,0.029765470769711644,0.4118038346158862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.669328047786193
4415,0.6637931034482758,0.0911917098445596,0.00331952419345557,0.4534628929176992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.959844447906553
4416,0.4482758620689655,0.16373056994818655,0.008462363682951517,0.18631798617451414,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,12.834547962729536
4417,0.4051724137931034,0.12953367875647667,0.004306900915231587,0.09136559280031302,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.417143615610113
4418,0.5344827586206896,0.12538860103626945,0.004022802950499715,0.27635320203469416,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.071070083016778
4419,0.10344827586206896,0.272538860103627,0.003239564851569414,0.04219381766010173,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.524526376648708
4420,0.5862068965517241,0.0994818652849741,0.2229151358793922,0.5898787009260467,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.779873068457553
4421,0.49137931034482757,0.1533678756476684,0.013055179820685117,0.03402895526281466,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.560244459250788
4422,0.4482758620689655,0.24248704663212434,0.023230006075698476,0.23786357114908047,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14.108180171927094
4423,0.3017241379310345,0.07357512953367876,0.010477702550036678,0.658223555497587,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.691580461311874
4424,0.16379310344827586,0.4072538860103627,0.02440940636851928,0.404343289422199,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,14.328334184392938
4425,0.48275862068965514,0.23937823834196892,0.0057389000381018376,0.12989435241946,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.904207367601158
4426,0.12931034482758622,0.3430051813471503,0.009896180063591907,0.5161210382157297,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13.9108207377686
4427,0.48275862068965514,0.18652849740932645,0.005273076296355973,0.5460153906351897,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,12.834681304952548
4428,0.47413793103448276,0.2538860103626943,0.007107295139017191,0.577748793530716,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12.889169490236618
4429,0.24137931034482757,0.2300518134715026,0.0051834249130290715,0.14707186644058953,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12.676076274775909
4430,0.12068965517241378,0.23212435233160622,0.003214728995377502,0.4929046563192905,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.321214236149494
4431,0.4224137931034483,0.07253886010362695,0.004348092091354759,0.1322942480761706,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.429016176841717
4432,0.14655172413793102,0.27979274611398963,0.06076607107052837,0.1302073822877266,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,13.422467969854667
4433,0.8362068965517241,0.13264248704663215,0.00439291778301821,0.31656449719577406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.012548511397123
4434,1.0,0.09430051813471504,0.0018657179773436418,0.4244945871918612,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.615839362835207
4435,0.27586206896551724,0.3398963730569948,0.010894460331988765,0.5973262032085561,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.038654109278484
4436,0.1810344827586207,0.1357512953367876,0.003338302523747016,0.0065214555888874395,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.323855681186558
4437,0.09482758620689655,0.22487046632124352,0.5947024512990061,0.5805138907004043,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13.579788224443204
4438,0.19827586206896552,0.24663212435233162,0.00331952419345557,0.32887700534759357,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.437174117244362
4439,0.12068965517241378,0.29533678756476683,0.004735773748984607,0.40794313290726486,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13.607255619143816
4440,0.06896551724137931,0.19792746113989637,0.0035618252294742246,0.5419590452589017,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.465953081794405
4441,0.09482758620689655,0.21689119170984456,0.003846528946796144,0.0007043172035998435,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,12.793859310432293
4442,0.08620689655172414,0.038341968911917094,0.00015688992082207897,0.4800443458980044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.748396936355535
4443,0.9655172413793103,0.17098445595854922,0.0038647015244975434,0.3778792226424938,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.623138665316818
4444,0.6120689655172413,0.0839378238341969,0.0033922145042611664,0.4834224598930481,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.074223002076394
4445,0.5689655172413793,0.05906735751295337,0.0027719238520534104,0.2997130559540889,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.84660987581782
4446,0.3017241379310345,0.20932642487046632,0.021029306916059046,0.5805530194339377,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.337474757021274
4447,0.12931034482758622,0.19378238341968912,0.004349909349124899,0.2695317594887179,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13.076507902817875
4448,0.5948275862068966,0.15751295336787566,0.0046461223656577046,0.5087778792226425,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.102160670086809
4449,0.7586206896551724,0.1150259067357513,0.002713771603408933,0.48691796008869176,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.060487973686241
4450,0.07758620689655173,0.10051813471502591,0.000433718854473392,0.38267901395591497,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.122363377404328
4451,0.28448275862068967,0.09637305699481866,0.0041318384167081095,0.5473066388417894,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.821258284620408
4452,0.8017241379310345,0.1606217616580311,0.0023503200493809506,0.4025172818573105,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.579788224443204
4453,0.25,0.23419689119170983,0.01076725228807897,0.35365853658536583,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.493926933836812
4454,0.939655172413793,0.27461139896373055,0.001381115905306332,0.39726098865266724,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,13.641157170819497
4455,0.5431034482758621,0.08808290155440415,0.006413708423413791,0.19419590452589017,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.873902018105829
4456,0.49137931034482757,0.18860103626943006,0.006702652408866037,0.5744489370027389,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.13626628257332
4457,0.5517241379310345,0.11917098445595856,0.0034848946505383017,0.2524194600234772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.481808646963554
4458,0.09482758620689655,0.09637305699481866,0.0007044902622242387,0.29748271814268945,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.818551923022664
4459,0.06034482758620689,0.27461139896373055,0.0029112469477641364,0.11930350854310681,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.122363377404328
4460,0.8017241379310345,0.05388601036269431,0.002290350542966334,0.4997521846876223,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.253391639810733
4461,0.1896551724137931,0.17098445595854922,0.004013110909058969,0.05513238554845441,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,12.556729517143344
4462,0.5862068965517241,0.061139896373056994,0.002173440293087333,0.5005608451806443,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.936033799212835
4463,0.9655172413793103,0.061139896373056994,0.0015567841564198567,0.28288770053475937,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.193493863323313
4464,0.4568965517241379,0.41761658031088084,0.005434812237898426,0.5230207382287726,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,13.737549016494562
4465,0.5344827586206896,0.122279792746114,0.003501249970469561,0.28792226424938044,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.056223574899784
4466,0.7327586206896551,0.12538860103626945,0.00271437735599898,0.526998826137994,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.779873068457553
4467,0.6551724137931034,0.14922279792746113,0.00331952419345557,0.46778400939089604,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,13.367659733359671
4468,0.21551724137931033,0.2518134715025907,0.008316983061340323,0.4214034172427286,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.487006490992238
4469,0.5603448275862069,0.1461139896373057,0.00331952419345557,0.5710969088300508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.850554654108839
4470,0.27586206896551724,0.4134715025906736,0.02559244117688036,0.5166949263075519,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13.864300722133706
4471,0.08620689655172414,0.26839378238341965,0.0019444658140497044,0.3362462501630364,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13.415032991367148
4472,0.6293103448275862,0.13471502590673576,0.0037181093977062566,0.522068605712795,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.89921982609012
4473,0.24137931034482757,0.37823834196891193,0.03026279364613993,0.5338724403286813,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,13.721199878493033
4474,0.7327586206896551,0.08911917098445596,0.005395438319545394,0.5226424938046172,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.591335046320818
4475,0.41379310344827586,0.1150259067357513,0.005881857649352844,0.10456501891222118,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12.660331092405906
4476,0.48275862068965514,0.1284974093264249,0.006180493676245835,0.19076561888613536,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.793859310432293
4477,0.9741379310344828,0.105699481865285,0.0013205406463016685,0.35993217686187556,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.16158409055761
4478,0.6120689655172413,0.07772020725388601,0.002447240463788413,0.4967262292943785,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.068962600677214
4479,0.10344827586206896,0.29948186528497406,0.0032444108722897865,0.4834485457154037,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.461688683007948
4480,0.12068965517241378,0.3212435233160622,0.05268654302448633,0.19673927220555626,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,13.498056327178823
4481,0.19827586206896552,0.1689119170984456,0.004093070250945125,0.09666101473848962,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.637855061955712
4482,0.09482758620689655,0.43419689119170984,0.0023763674107529563,0.32338593974175034,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,14.508657738524219
4483,0.25,0.19481865284974095,0.004480751908574973,0.14323725055432374,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.736700896592344
4484,0.5948275862068966,0.09533678756476685,0.005863685071651445,0.43368983957219254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.632973034358404
4485,0.9655172413793103,0.1067357512953368,0.0018657179773436418,0.4266727533585496,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.481435445942783
4486,0.29310344827586204,0.26839378238341965,0.02659920198153787,0.5088952654232425,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,13.764217263576723
4487,0.10344827586206896,0.3927461139896373,0.0048708565765650065,0.4858223555497587,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13.419797741298789
4488,0.47413793103448276,0.1616580310880829,0.00331952419345557,0.48330507369244813,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.243695662571854
4489,0.3620689655172414,0.1450777202072539,0.00683349496831611,0.22178166166688404,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,12.881564890851399
4491,0.3103448275862069,0.09637305699481866,0.014637405585886932,0.20369114386331028,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.918390573078392
4492,0.3103448275862069,0.12746113989637306,0.06433213656813293,0.10656058432242076,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.697715449879391
4493,0.15517241379310345,0.28290155440414505,0.0041966539438431,0.06632320333898525,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.005604816794133
4494,0.14655172413793102,0.17720207253886008,0.008633791665934715,0.20794313290726488,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.628067055589549
4495,0.09482758620689655,0.10155440414507771,0.00040827724569143326,0.4827181426894483,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13.058358047428417
4496,0.39655172413793105,0.11709844559585492,0.004455310299793014,0.2785704969349158,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13.17115354157376
4497,0.3275862068965517,0.20932642487046632,0.01023964178214835,0.024090256945350205,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.706847933442663
4498,0.896551724137931,0.09015544041450776,0.002156479220566027,0.45157167079692184,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,13.334243736439827
4499,0.28448275862068967,0.25284974093264245,0.00413729019001853,0.1610016955784531,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.59642411582829
4500,0.9655172413793103,0.17347150259067357,0.027654422993399114,0.27973131602973783,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13.248176309199831
4501,0.3275862068965517,0.23316062176165803,0.020807601468101976,0.23652015129776963,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.15773052124162
4502,0.3275862068965517,0.06528497409326425,0.005257932481604807,0.43444632842050346,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.621488084491506
4503,0.14655172413793102,0.18756476683937823,0.004570403291901875,0.05882352941176471,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.611537753638338
4504,0.5086206896551724,0.1067357512953368,0.004240268130326457,0.34717620973001173,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.931461918290916
4505,0.8706896551724138,0.0994818652849741,0.0015567841564198567,0.4828746576235816,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.89921982609012
4506,0.646551724137931,0.09326424870466321,0.003839865668305631,0.305386722316421,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.190022025878143
4507,0.8620689655172413,0.13367875647668395,0.0012599653872970046,0.4641841659058301,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13.226723392728571
4508,0.06034482758620689,0.19585492227979276,0.0035533446932135716,0.10116081909482195,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.65075846679162
4509,0.9051724137931034,0.15025906735751296,0.001805142718338978,0.36197991391678624,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13.573693741384442
4510,0.48275862068965514,0.17098445595854922,0.006863176845228396,0.4697534889787401,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.526494262499357
4511,0.5086206896551724,0.11398963730569947,0.0059648457541892335,0.2418807877918351,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.560244459250788
4512,0.06896551724137931,0.2124352331606218,0.0027670778313330373,0.3937654884570236,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12.959844447906553
4513,0.49137931034482757,0.15958549222797927,0.009098403902500487,0.5933611582105126,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.793859310432293
4514,0.5344827586206896,0.0839378238341969,0.003692062036334252,0.26707969218729616,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.468436909997665
4515,0.48275862068965514,0.12020725388601036,0.004839357441882582,0.279313942872049,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.818551923022664
4516,0.3189655172413793,0.18549222797927462,0.0064282464855749104,0.17816616668840485,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,12.524526376648708
4517,0.08620689655172414,0.1077720207253886,0.0005621384035632789,0.4941176470588235,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.916568464424731
4518,0.5775862068965517,0.08704663212435235,0.002966976186048427,0.4946002347724011,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.262125319779487
4519,0.7586206896551724,0.13264248704663215,0.0020183676300353937,0.4352289030911699,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14.03062193758122
4520,0.6896551724137931,0.24145077720207253,0.0026610711280748755,0.4454675883657232,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.681979165339751
